"","Edad","Salario","Genero"
"16201",46,24988,"Mujer"
"16202",47,24988,"Mujer"
"16203",52,23652,"Mujer"
"16204",58,23652,"Mujer"
"16205",63,17806,"Mujer"
"16206",48,24988,"Mujer"
"16207",25,5740,"Mujer"
"16208",45,24988,"Mujer"
"16209",32,5740,"Mujer"
"16210",37,6137,"Mujer"
"16211",36,6137,"Mujer"
"16212",57,23652,"Mujer"
"16213",32,5740,"Mujer"
"16214",54,23652,"Mujer"
"16215",61,17806,"Mujer"
"16216",55,23652,"Mujer"
"16217",61,17806,"Mujer"
"16218",53,23652,"Mujer"
"16219",34,5740,"Mujer"
"16220",27,5740,"Mujer"
"16221",59,23652,"Mujer"
"16222",15,4090,"Mujer"
"16223",18,4090,"Mujer"
"16224",38,6137,"Mujer"
"16225",50,23652,"Mujer"
"16226",50,23652,"Mujer"
"16227",59,23652,"Mujer"
"16228",16,4090,"Mujer"
"16229",42,6137,"Mujer"
"16230",40,6137,"Mujer"
"16231",37,6137,"Mujer"
"16232",29,5740,"Mujer"
"16233",50,23652,"Mujer"
"16234",41,6137,"Mujer"
"16235",20,4090,"Mujer"
"16236",49,24988,"Mujer"
"16237",53,23652,"Mujer"
"16238",52,23652,"Mujer"
"16239",49,24988,"Mujer"
"16240",50,23652,"Mujer"
"16241",24,4090,"Mujer"
"16242",44,6137,"Mujer"
"16243",55,23652,"Mujer"
"16244",52,23652,"Mujer"
"16245",43,6137,"Mujer"
"16246",57,NA,"Mujer"
"16247",53,23652,"Mujer"
"16248",64,17806,"Mujer"
"16249",18,4090,"Mujer"
"16250",19,4090,"Mujer"
"16251",18,4090,"Mujer"
"16252",50,23652,"Mujer"
"16253",59,23652,"Mujer"
"16254",30,5740,"Mujer"
"16255",39,6137,"Mujer"
"16256",28,5740,"Mujer"
"16257",25,5740,"Mujer"
"16258",43,6137,"Mujer"
"16259",48,24988,"Mujer"
"16260",36,6137,"Mujer"
"16261",28,5740,"Mujer"
"16262",38,6137,"Mujer"
"16263",53,23652,"Mujer"
"16264",40,6137,"Mujer"
"16265",57,23652,"Mujer"
"16266",50,23652,"Mujer"
"16267",53,23652,"Mujer"
"16268",30,5740,"Mujer"
"16269",52,23652,"Mujer"
"16270",46,24988,"Mujer"
"16271",20,4090,"Mujer"
"16272",48,24988,"Mujer"
"16273",22,NA,"Mujer"
"16274",44,NA,"Mujer"
"16275",41,6137,"Mujer"
"16276",21,4090,"Mujer"
"16277",41,6137,"Mujer"
"16278",39,6137,"Mujer"
"16279",60,17806,"Mujer"
"16280",55,23652,"Mujer"
"16281",29,5740,"Mujer"
"16282",39,6137,"Mujer"
"16283",36,6137,"Mujer"
"16284",32,NA,"Mujer"
"16285",26,NA,"Mujer"
"16286",37,6137,"Mujer"
"16287",59,23652,"Mujer"
"16288",53,23652,"Mujer"
"16289",39,6137,"Mujer"
"16290",24,4090,"Mujer"
"16291",44,6137,"Mujer"
"16292",24,4090,"Mujer"
"16293",48,24988,"Mujer"
"16294",60,17806,"Mujer"
"16295",27,5740,"Mujer"
"16296",43,6137,"Mujer"
"16297",52,23652,"Mujer"
"16298",55,23652,"Mujer"
"16299",59,23652,"Mujer"
"16300",23,4090,"Mujer"
"16301",27,5740,"Mujer"
"16302",51,23652,"Mujer"
"16303",28,5740,"Mujer"
"16304",51,NA,"Mujer"
"16305",23,4090,"Mujer"
"16306",22,4090,"Mujer"
"16307",53,23652,"Mujer"
"16308",54,23652,"Mujer"
"16309",17,4090,"Mujer"
"16310",61,17806,"Mujer"
"16311",54,23652,"Mujer"
"16312",47,24988,"Mujer"
"16313",46,NA,"Mujer"
"16314",21,4090,"Mujer"
"16315",33,5740,"Mujer"
"16316",48,24988,"Mujer"
"16317",28,5740,"Mujer"
"16318",64,17806,"Mujer"
"16319",61,17806,"Mujer"
"16320",60,17806,"Mujer"
"16321",33,5740,"Mujer"
"16322",40,6137,"Mujer"
"16323",31,5740,"Mujer"
"16324",42,6137,"Mujer"
"16325",33,5740,"Mujer"
"16326",41,6137,"Mujer"
"16327",62,17806,"Mujer"
"16328",33,5740,"Mujer"
"16329",47,24988,"Mujer"
"16330",21,NA,"Mujer"
"16331",43,6137,"Mujer"
"16332",57,23652,"Mujer"
"16333",19,4090,"Mujer"
"16334",44,6137,"Mujer"
"16335",63,17806,"Mujer"
"16336",57,23652,"Mujer"
"16337",22,4090,"Mujer"
"16338",56,23652,"Mujer"
"16339",26,5740,"Mujer"
"16340",56,NA,"Mujer"
"16341",27,5740,"Mujer"
"16342",40,6137,"Mujer"
"16343",32,5740,"Mujer"
"16344",56,23652,"Mujer"
"16345",63,17806,"Mujer"
"16346",34,5740,"Mujer"
"16347",30,5740,"Mujer"
"16348",51,23652,"Mujer"
"16349",17,4090,"Mujer"
"16350",41,6137,"Mujer"
"16351",29,5740,"Mujer"
"16352",48,24988,"Mujer"
"16353",59,23652,"Mujer"
"16354",36,6137,"Mujer"
"16355",54,23652,"Mujer"
"16356",37,6137,"Mujer"
"16357",63,17806,"Mujer"
"16358",18,4090,"Mujer"
"16359",55,23652,"Mujer"
"16360",37,6137,"Mujer"
"16361",61,17806,"Mujer"
"16362",23,4090,"Mujer"
"16363",38,6137,"Mujer"
"16364",35,6137,"Mujer"
"16365",55,23652,"Mujer"
"16366",60,17806,"Mujer"
"16367",30,5740,"Mujer"
"16368",39,6137,"Mujer"
"16369",40,6137,"Mujer"
"16370",63,17806,"Mujer"
"16371",59,23652,"Mujer"
"16372",23,4090,"Mujer"
"16373",29,5740,"Mujer"
"16374",53,23652,"Mujer"
"16375",47,24988,"Mujer"
"16376",15,4090,"Mujer"
"16377",19,4090,"Mujer"
"16378",23,4090,"Mujer"
"16379",58,23652,"Mujer"
"16380",20,4090,"Mujer"
"16381",42,6137,"Mujer"
"16382",59,23652,"Mujer"
"16383",40,6137,"Mujer"
"16384",42,6137,"Mujer"
"16385",54,23652,"Mujer"
"16386",29,5740,"Mujer"
"16387",20,4090,"Mujer"
"16388",41,6137,"Mujer"
"16389",52,23652,"Mujer"
"16390",18,4090,"Mujer"
"16391",25,5740,"Mujer"
"16392",35,6137,"Mujer"
"16393",44,6137,"Mujer"
"16394",32,5740,"Mujer"
"16395",49,24988,"Mujer"
"16396",17,4090,"Mujer"
"16397",26,5740,"Mujer"
"16398",41,6137,"Mujer"
"16399",44,6137,"Mujer"
"16400",35,6137,"Mujer"
"16401",52,23652,"Mujer"
"16402",35,6137,"Mujer"
"16403",52,NA,"Mujer"
"16404",54,23652,"Mujer"
"16405",29,5740,"Mujer"
"16406",32,5740,"Mujer"
"16407",43,6137,"Mujer"
"16408",62,17806,"Mujer"
"16409",52,23652,"Mujer"
"16410",35,6137,"Mujer"
"16411",31,5740,"Mujer"
"16412",55,23652,"Mujer"
"16413",32,5740,"Mujer"
"16414",51,23652,"Mujer"
"16415",52,23652,"Mujer"
"16416",26,5740,"Mujer"
"16417",25,5740,"Mujer"
"16418",62,17806,"Mujer"
"16419",63,17806,"Mujer"
"16420",34,5740,"Mujer"
"16421",23,4090,"Mujer"
"16422",15,4090,"Mujer"
"16423",17,4090,"Mujer"
"16424",35,6137,"Mujer"
"16425",37,6137,"Mujer"
"16426",23,4090,"Mujer"
"16427",33,5740,"Mujer"
"16428",59,23652,"Mujer"
"16429",60,17806,"Mujer"
"16430",33,5740,"Mujer"
"16431",37,6137,"Mujer"
"16432",41,6137,"Mujer"
"16433",41,6137,"Mujer"
"16434",53,23652,"Mujer"
"16435",50,23652,"Mujer"
"16436",26,5740,"Mujer"
"16437",41,6137,"Mujer"
"16438",60,17806,"Mujer"
"16439",48,24988,"Mujer"
"16440",47,24988,"Mujer"
"16441",42,6137,"Mujer"
"16442",45,24988,"Mujer"
"16443",46,24988,"Mujer"
"16444",64,17806,"Mujer"
"16445",34,5740,"Mujer"
"16446",54,23652,"Mujer"
"16447",49,24988,"Mujer"
"16448",45,24988,"Mujer"
"16449",45,24988,"Mujer"
"16450",52,23652,"Mujer"
"16451",36,6137,"Mujer"
"16452",59,23652,"Mujer"
"16453",55,23652,"Mujer"
"16454",23,4090,"Mujer"
"16455",23,4090,"Mujer"
"16456",29,5740,"Mujer"
"16457",27,5740,"Mujer"
"16458",36,6137,"Mujer"
"16459",30,5740,"Mujer"
"16460",46,24988,"Mujer"
"16461",16,4090,"Mujer"
"16462",40,6137,"Mujer"
"16463",28,5740,"Mujer"
"16464",52,NA,"Mujer"
"16465",48,24988,"Mujer"
"16466",22,NA,"Mujer"
"16467",50,23652,"Mujer"
"16468",35,6137,"Mujer"
"16469",60,NA,"Mujer"
"16470",57,23652,"Mujer"
"16471",42,6137,"Mujer"
"16472",60,17806,"Mujer"
"16473",58,23652,"Mujer"
"16474",62,17806,"Mujer"
"16475",20,4090,"Mujer"
"16476",34,5740,"Mujer"
"16477",45,NA,"Mujer"
"16478",47,24988,"Mujer"
"16479",58,23652,"Mujer"
"16480",21,4090,"Mujer"
"16481",22,4090,"Mujer"
"16482",23,4090,"Mujer"
"16483",16,4090,"Mujer"
"16484",31,5740,"Mujer"
"16485",59,23652,"Mujer"
"16486",51,23652,"Mujer"
"16487",56,23652,"Mujer"
"16488",58,23652,"Mujer"
"16489",31,5740,"Mujer"
"16490",52,23652,"Mujer"
"16491",49,24988,"Mujer"
"16492",61,17806,"Mujer"
"16493",53,23652,"Mujer"
"16494",44,6137,"Mujer"
"16495",20,4090,"Mujer"
"16496",18,4090,"Mujer"
"16497",51,23652,"Mujer"
"16498",49,24988,"Mujer"
"16499",23,4090,"Mujer"
"16500",20,4090,"Mujer"
"16501",27,5740,"Mujer"
"16502",36,6137,"Mujer"
"16503",42,6137,"Mujer"
"16504",44,6137,"Mujer"
"16505",50,23652,"Mujer"
"16506",16,4090,"Mujer"
"16507",50,23652,"Mujer"
"16508",22,4090,"Mujer"
"16509",59,23652,"Mujer"
"16510",56,23652,"Mujer"
"16511",64,17806,"Mujer"
"16512",23,4090,"Mujer"
"16513",15,4090,"Mujer"
"16514",27,5740,"Mujer"
"16515",64,17806,"Mujer"
"16516",29,5740,"Mujer"
"16517",46,24988,"Mujer"
"16518",48,24988,"Mujer"
"16519",57,23652,"Mujer"
"16520",45,24988,"Mujer"
"16521",28,5740,"Mujer"
"16522",61,17806,"Mujer"
"16523",28,5740,"Mujer"
"16524",62,17806,"Mujer"
"16525",43,6137,"Mujer"
"16526",61,17806,"Mujer"
"16527",33,5740,"Mujer"
"16528",41,6137,"Mujer"
"16529",23,4090,"Mujer"
"16530",51,23652,"Mujer"
"16531",51,23652,"Mujer"
"16532",57,23652,"Mujer"
"16533",42,6137,"Mujer"
"16534",38,6137,"Mujer"
"16535",42,6137,"Mujer"
"16536",50,23652,"Mujer"
"16537",32,5740,"Mujer"
"16538",39,6137,"Mujer"
"16539",49,24988,"Mujer"
"16540",18,4090,"Mujer"
"16541",28,5740,"Mujer"
"16542",53,23652,"Mujer"
"16543",40,6137,"Mujer"
"16544",22,4090,"Mujer"
"16545",38,6137,"Mujer"
"16546",30,5740,"Mujer"
"16547",34,5740,"Mujer"
"16548",29,5740,"Mujer"
"16549",21,4090,"Mujer"
"16550",31,5740,"Mujer"
"16551",36,6137,"Mujer"
"16552",36,6137,"Mujer"
"16553",26,5740,"Mujer"
"16554",32,5740,"Mujer"
"16555",60,17806,"Mujer"
"16556",61,17806,"Mujer"
"16557",29,5740,"Mujer"
"16558",51,NA,"Mujer"
"16559",30,5740,"Mujer"
"16560",19,4090,"Mujer"
"16561",16,4090,"Mujer"
"16562",42,6137,"Mujer"
"16563",55,NA,"Mujer"
"16564",41,6137,"Mujer"
"16565",45,24988,"Mujer"
"16566",55,23652,"Mujer"
"16567",50,23652,"Mujer"
"16568",61,17806,"Mujer"
"16569",57,23652,"Mujer"
"16570",15,4090,"Mujer"
"16571",64,17806,"Mujer"
"16572",43,6137,"Mujer"
"16573",15,4090,"Mujer"
"16574",22,4090,"Mujer"
"16575",30,5740,"Mujer"
"16576",42,6137,"Mujer"
"16577",36,6137,"Mujer"
"16578",32,5740,"Mujer"
"16579",36,6137,"Mujer"
"16580",55,23652,"Mujer"
"16581",26,5740,"Mujer"
"16582",33,5740,"Mujer"
"16583",39,6137,"Mujer"
"16584",64,17806,"Mujer"
"16585",19,4090,"Mujer"
"16586",48,24988,"Mujer"
"16587",53,23652,"Mujer"
"16588",24,4090,"Mujer"
"16589",61,17806,"Mujer"
"16590",21,4090,"Mujer"
"16591",51,23652,"Mujer"
"16592",61,17806,"Mujer"
"16593",29,5740,"Mujer"
"16594",56,23652,"Mujer"
"16595",38,6137,"Mujer"
"16596",40,6137,"Mujer"
"16597",40,6137,"Mujer"
"16598",60,17806,"Mujer"
"16599",40,6137,"Mujer"
"16600",24,4090,"Mujer"
"16601",31,5740,"Mujer"
"16602",28,5740,"Mujer"
"16603",16,4090,"Mujer"
"16604",62,17806,"Mujer"
"16605",27,5740,"Mujer"
"16606",41,6137,"Mujer"
"16607",23,4090,"Mujer"
"16608",21,4090,"Mujer"
"16609",62,17806,"Mujer"
"16610",24,4090,"Mujer"
"16611",23,4090,"Mujer"
"16612",36,6137,"Mujer"
"16613",37,6137,"Mujer"
"16614",21,4090,"Mujer"
"16615",62,17806,"Mujer"
"16616",23,4090,"Mujer"
"16617",41,6137,"Mujer"
"16618",38,6137,"Mujer"
"16619",43,6137,"Mujer"
"16620",31,5740,"Mujer"
"16621",34,5740,"Mujer"
"16622",21,4090,"Mujer"
"16623",57,23652,"Mujer"
"16624",54,23652,"Mujer"
"16625",21,4090,"Mujer"
"16626",42,6137,"Mujer"
"16627",33,5740,"Mujer"
"16628",34,5740,"Mujer"
"16629",58,23652,"Mujer"
"16630",53,23652,"Mujer"
"16631",54,23652,"Mujer"
"16632",21,4090,"Mujer"
"16633",20,NA,"Mujer"
"16634",39,NA,"Mujer"
"16635",55,23652,"Mujer"
"16636",27,5740,"Mujer"
"16637",53,23652,"Mujer"
"16638",54,23652,"Mujer"
"16639",36,6137,"Mujer"
"16640",63,17806,"Mujer"
"16641",31,NA,"Mujer"
"16642",62,17806,"Mujer"
"16643",36,6137,"Mujer"
"16644",48,24988,"Mujer"
"16645",22,4090,"Mujer"
"16646",63,17806,"Mujer"
"16647",59,23652,"Mujer"
"16648",32,5740,"Mujer"
"16649",38,6137,"Mujer"
"16650",56,23652,"Mujer"
"16651",16,4090,"Mujer"
"16652",16,4090,"Mujer"
"16653",41,6137,"Mujer"
"16654",28,5740,"Mujer"
"16655",62,17806,"Mujer"
"16656",53,23652,"Mujer"
"16657",26,5740,"Mujer"
"16658",46,NA,"Mujer"
"16659",42,6137,"Mujer"
"16660",42,6137,"Mujer"
"16661",60,NA,"Mujer"
"16662",39,6137,"Mujer"
"16663",18,4090,"Mujer"
"16664",40,6137,"Mujer"
"16665",50,23652,"Mujer"
"16666",64,17806,"Mujer"
"16667",17,4090,"Mujer"
"16668",15,4090,"Mujer"
"16669",31,5740,"Mujer"
"16670",21,4090,"Mujer"
"16671",62,17806,"Mujer"
"16672",19,4090,"Mujer"
"16673",33,5740,"Mujer"
"16674",53,23652,"Mujer"
"16675",60,17806,"Mujer"
"16676",48,24988,"Mujer"
"16677",49,24988,"Mujer"
"16678",63,17806,"Mujer"
"16679",30,5740,"Mujer"
"16680",54,23652,"Mujer"
"16681",64,17806,"Mujer"
"16682",61,17806,"Mujer"
"16683",53,23652,"Mujer"
"16684",41,6137,"Mujer"
"16685",55,23652,"Mujer"
"16686",52,23652,"Mujer"
"16687",64,17806,"Mujer"
"16688",64,17806,"Mujer"
"16689",39,6137,"Mujer"
"16690",40,6137,"Mujer"
"16691",28,5740,"Mujer"
"16692",28,5740,"Mujer"
"16693",28,5740,"Mujer"
"16694",39,NA,"Mujer"
"16695",50,23652,"Mujer"
"16696",18,NA,"Mujer"
"16697",61,17806,"Mujer"
"16698",29,5740,"Mujer"
"16699",46,NA,"Mujer"
"16700",32,5740,"Mujer"
"16701",28,5740,"Mujer"
"16702",15,4090,"Mujer"
"16703",56,23652,"Mujer"
"16704",34,5740,"Mujer"
"16705",24,4090,"Mujer"
"16706",24,4090,"Mujer"
"16707",38,6137,"Mujer"
"16708",48,24988,"Mujer"
"16709",42,6137,"Mujer"
"16710",41,6137,"Mujer"
"16711",54,23652,"Mujer"
"16712",15,4090,"Mujer"
"16713",47,24988,"Mujer"
"16714",18,4090,"Mujer"
"16715",21,4090,"Mujer"
"16716",23,4090,"Mujer"
"16717",30,5740,"Mujer"
"16718",19,4090,"Mujer"
"16719",48,24988,"Mujer"
"16720",37,6137,"Mujer"
"16721",57,NA,"Mujer"
"16722",64,17806,"Mujer"
"16723",39,6137,"Mujer"
"16724",27,5740,"Mujer"
"16725",38,6137,"Mujer"
"16726",25,5740,"Mujer"
"16727",31,5740,"Mujer"
"16728",51,23652,"Mujer"
"16729",27,5740,"Mujer"
"16730",41,6137,"Mujer"
"16731",34,5740,"Mujer"
"16732",47,24988,"Mujer"
"16733",56,23652,"Mujer"
"16734",46,24988,"Mujer"
"16735",22,4090,"Mujer"
"16736",43,6137,"Mujer"
"16737",54,23652,"Mujer"
"16738",33,5740,"Mujer"
"16739",20,4090,"Mujer"
"16740",58,23652,"Mujer"
"16741",53,23652,"Mujer"
"16742",62,17806,"Mujer"
"16743",55,23652,"Mujer"
"16744",35,6137,"Mujer"
"16745",36,6137,"Mujer"
"16746",56,23652,"Mujer"
"16747",24,4090,"Mujer"
"16748",24,4090,"Mujer"
"16749",43,6137,"Mujer"
"16750",30,5740,"Mujer"
"16751",15,4090,"Mujer"
"16752",31,5740,"Mujer"
"16753",44,6137,"Mujer"
"16754",40,6137,"Mujer"
"16755",60,17806,"Mujer"
"16756",33,5740,"Mujer"
"16757",35,6137,"Mujer"
"16758",31,5740,"Mujer"
"16759",60,17806,"Mujer"
"16760",54,23652,"Mujer"
"16761",35,6137,"Mujer"
"16762",55,23652,"Mujer"
"16763",54,23652,"Mujer"
"16764",59,23652,"Mujer"
"16765",63,17806,"Mujer"
"16766",33,5740,"Mujer"
"16767",21,4090,"Mujer"
"16768",31,5740,"Mujer"
"16769",15,4090,"Mujer"
"16770",51,23652,"Mujer"
"16771",20,4090,"Mujer"
"16772",40,6137,"Mujer"
"16773",16,4090,"Mujer"
"16774",46,24988,"Mujer"
"16775",62,17806,"Mujer"
"16776",19,NA,"Mujer"
"16777",51,23652,"Mujer"
"16778",45,24988,"Mujer"
"16779",26,5740,"Mujer"
"16780",49,24988,"Mujer"
"16781",44,6137,"Mujer"
"16782",62,17806,"Mujer"
"16783",20,4090,"Mujer"
"16784",29,5740,"Mujer"
"16785",29,5740,"Mujer"
"16786",30,NA,"Mujer"
"16787",34,5740,"Mujer"
"16788",27,5740,"Mujer"
"16789",58,23652,"Mujer"
"16790",56,23652,"Mujer"
"16791",60,17806,"Mujer"
"16792",45,24988,"Mujer"
"16793",48,24988,"Mujer"
"16794",43,6137,"Mujer"
"16795",17,4090,"Mujer"
"16796",23,4090,"Mujer"
"16797",25,NA,"Mujer"
"16798",25,5740,"Mujer"
"16799",39,6137,"Mujer"
"16800",36,6137,"Mujer"
"16801",56,23652,"Mujer"
"16802",60,17806,"Mujer"
"16803",23,NA,"Mujer"
"16804",34,5740,"Mujer"
"16805",35,6137,"Mujer"
"16806",24,4090,"Mujer"
"16807",36,6137,"Mujer"
"16808",43,NA,"Mujer"
"16809",23,4090,"Mujer"
"16810",19,4090,"Mujer"
"16811",54,23652,"Mujer"
"16812",25,5740,"Mujer"
"16813",15,4090,"Mujer"
"16814",56,23652,"Mujer"
"16815",15,4090,"Mujer"
"16816",53,23652,"Mujer"
"16817",60,17806,"Mujer"
"16818",19,4090,"Mujer"
"16819",63,NA,"Mujer"
"16820",36,6137,"Mujer"
"16821",40,6137,"Mujer"
"16822",20,4090,"Mujer"
"16823",46,24988,"Mujer"
"16824",62,17806,"Mujer"
"16825",25,5740,"Mujer"
"16826",24,4090,"Mujer"
"16827",61,17806,"Mujer"
"16828",53,23652,"Mujer"
"16829",48,24988,"Mujer"
"16830",45,24988,"Mujer"
"16831",26,5740,"Mujer"
"16832",58,23652,"Mujer"
"16833",30,5740,"Mujer"
"16834",52,23652,"Mujer"
"16835",17,4090,"Mujer"
"16836",16,4090,"Mujer"
"16837",19,4090,"Mujer"
"16838",25,5740,"Mujer"
"16839",39,6137,"Mujer"
"16840",49,24988,"Mujer"
"16841",49,24988,"Mujer"
"16842",36,6137,"Mujer"
"16843",51,23652,"Mujer"
"16844",36,6137,"Mujer"
"16845",25,5740,"Mujer"
"16846",46,NA,"Mujer"
"16847",49,24988,"Mujer"
"16848",45,24988,"Mujer"
"16849",59,23652,"Mujer"
"16850",22,NA,"Mujer"
"16851",34,5740,"Mujer"
"16852",56,23652,"Mujer"
"16853",48,24988,"Mujer"
"16854",18,4090,"Mujer"
"16855",32,5740,"Mujer"
"16856",18,4090,"Mujer"
"16857",34,5740,"Mujer"
"16858",23,4090,"Mujer"
"16859",30,5740,"Mujer"
"16860",40,6137,"Mujer"
"16861",52,23652,"Mujer"
"16862",39,6137,"Mujer"
"16863",18,4090,"Mujer"
"16864",55,23652,"Mujer"
"16865",59,23652,"Mujer"
"16866",55,23652,"Mujer"
"16867",52,23652,"Mujer"
"16868",33,5740,"Mujer"
"16869",28,5740,"Mujer"
"16870",35,NA,"Mujer"
"16871",29,5740,"Mujer"
"16872",17,4090,"Mujer"
"16873",51,23652,"Mujer"
"16874",64,17806,"Mujer"
"16875",60,17806,"Mujer"
"16876",30,5740,"Mujer"
"16877",28,5740,"Mujer"
"16878",23,4090,"Mujer"
"16879",61,17806,"Mujer"
"16880",21,4090,"Mujer"
"16881",28,5740,"Mujer"
"16882",20,4090,"Mujer"
"16883",35,6137,"Mujer"
"16884",29,5740,"Mujer"
"16885",22,4090,"Mujer"
"16886",48,24988,"Mujer"
"16887",54,23652,"Mujer"
"16888",15,4090,"Mujer"
"16889",46,24988,"Mujer"
"16890",63,17806,"Mujer"
"16891",19,4090,"Mujer"
"16892",44,6137,"Mujer"
"16893",36,6137,"Mujer"
"16894",34,5740,"Mujer"
"16895",30,5740,"Mujer"
"16896",21,4090,"Mujer"
"16897",21,4090,"Mujer"
"16898",64,17806,"Mujer"
"16899",64,17806,"Mujer"
"16900",16,4090,"Mujer"
"16901",61,17806,"Mujer"
"16902",28,5740,"Mujer"
"16903",45,24988,"Mujer"
"16904",64,17806,"Mujer"
"16905",55,23652,"Mujer"
"16906",28,5740,"Mujer"
"16907",19,4090,"Mujer"
"16908",25,5740,"Mujer"
"16909",54,23652,"Mujer"
"16910",19,4090,"Mujer"
"16911",43,6137,"Mujer"
"16912",25,NA,"Mujer"
"16913",19,4090,"Mujer"
"16914",63,17806,"Mujer"
"16915",46,24988,"Mujer"
"16916",50,23652,"Mujer"
"16917",29,5740,"Mujer"
"16918",33,5740,"Mujer"
"16919",36,6137,"Mujer"
"16920",48,24988,"Mujer"
"16921",31,5740,"Mujer"
"16922",26,5740,"Mujer"
"16923",39,6137,"Mujer"
"16924",31,5740,"Mujer"
"16925",24,4090,"Mujer"
"16926",42,6137,"Mujer"
"16927",32,5740,"Mujer"
"16928",32,5740,"Mujer"
"16929",59,23652,"Mujer"
"16930",46,24988,"Mujer"
"16931",28,5740,"Mujer"
"16932",30,5740,"Mujer"
"16933",64,17806,"Mujer"
"16934",32,5740,"Mujer"
"16935",30,5740,"Mujer"
"16936",31,5740,"Mujer"
"16937",21,4090,"Mujer"
"16938",26,5740,"Mujer"
"16939",48,24988,"Mujer"
"16940",24,4090,"Mujer"
"16941",19,4090,"Mujer"
"16942",35,6137,"Mujer"
"16943",17,4090,"Mujer"
"16944",33,5740,"Mujer"
"16945",59,23652,"Mujer"
"16946",58,23652,"Mujer"
"16947",49,24988,"Mujer"
"16948",20,4090,"Mujer"
"16949",28,5740,"Mujer"
"16950",18,NA,"Mujer"
"16951",59,NA,"Mujer"
"16952",32,5740,"Mujer"
"16953",43,6137,"Mujer"
"16954",49,24988,"Mujer"
"16955",52,23652,"Mujer"
"16956",30,5740,"Mujer"
"16957",34,5740,"Mujer"
"16958",38,6137,"Mujer"
"16959",49,24988,"Mujer"
"16960",58,23652,"Mujer"
"16961",33,5740,"Mujer"
"16962",18,NA,"Mujer"
"16963",47,24988,"Mujer"
"16964",16,4090,"Mujer"
"16965",27,5740,"Mujer"
"16966",59,23652,"Mujer"
"16967",44,6137,"Mujer"
"16968",48,24988,"Mujer"
"16969",44,6137,"Mujer"
"16970",38,6137,"Mujer"
"16971",62,17806,"Mujer"
"16972",58,23652,"Mujer"
"16973",47,24988,"Mujer"
"16974",55,23652,"Mujer"
"16975",63,17806,"Mujer"
"16976",24,4090,"Mujer"
"16977",32,5740,"Mujer"
"16978",33,5740,"Mujer"
"16979",21,4090,"Mujer"
"16980",33,5740,"Mujer"
"16981",38,6137,"Mujer"
"16982",29,5740,"Mujer"
"16983",55,23652,"Mujer"
"16984",56,NA,"Mujer"
"16985",37,6137,"Mujer"
"16986",18,4090,"Mujer"
"16987",52,23652,"Mujer"
"16988",18,4090,"Mujer"
"16989",19,4090,"Mujer"
"16990",55,23652,"Mujer"
"16991",58,23652,"Mujer"
"16992",37,6137,"Mujer"
"16993",54,23652,"Mujer"
"16994",51,23652,"Mujer"
"16995",25,5740,"Mujer"
"16996",25,5740,"Mujer"
"16997",27,5740,"Mujer"
"16998",28,5740,"Mujer"
"16999",22,4090,"Mujer"
"17000",39,6137,"Mujer"
"17001",32,5740,"Mujer"
"17002",58,23652,"Mujer"
"17003",58,23652,"Mujer"
"17004",32,5740,"Mujer"
"17005",24,4090,"Mujer"
"17006",21,4090,"Mujer"
"17007",64,17806,"Mujer"
"17008",58,23652,"Mujer"
"17009",28,5740,"Mujer"
"17010",29,5740,"Mujer"
"17011",30,5740,"Mujer"
"17012",16,NA,"Mujer"
"17013",44,NA,"Mujer"
"17014",44,6137,"Mujer"
"17015",32,5740,"Mujer"
"17016",45,24988,"Mujer"
"17017",58,23652,"Mujer"
"17018",62,17806,"Mujer"
"17019",27,5740,"Mujer"
"17020",34,5740,"Mujer"
"17021",63,17806,"Mujer"
"17022",64,17806,"Mujer"
"17023",49,24988,"Mujer"
"17024",37,6137,"Mujer"
"17025",56,23652,"Mujer"
"17026",47,24988,"Mujer"
"17027",52,23652,"Mujer"
"17028",49,24988,"Mujer"
"17029",50,23652,"Mujer"
"17030",34,5740,"Mujer"
"17031",17,4090,"Mujer"
"17032",22,4090,"Mujer"
"17033",54,23652,"Mujer"
"17034",46,24988,"Mujer"
"17035",43,6137,"Mujer"
"17036",21,NA,"Mujer"
"17037",16,4090,"Mujer"
"17038",35,6137,"Mujer"
"17039",20,4090,"Mujer"
"17040",42,6137,"Mujer"
"17041",62,17806,"Mujer"
"17042",56,23652,"Mujer"
"17043",50,23652,"Mujer"
"17044",46,24988,"Mujer"
"17045",59,NA,"Mujer"
"17046",56,23652,"Mujer"
"17047",60,17806,"Mujer"
"17048",23,4090,"Mujer"
"17049",25,5740,"Mujer"
"17050",37,6137,"Mujer"
"17051",64,17806,"Mujer"
"17052",25,5740,"Mujer"
"17053",63,17806,"Mujer"
"17054",16,4090,"Mujer"
"17055",17,4090,"Mujer"
"17056",25,5740,"Mujer"
"17057",64,17806,"Mujer"
"17058",49,24988,"Mujer"
"17059",29,5740,"Mujer"
"17060",57,23652,"Mujer"
"17061",25,5740,"Mujer"
"17062",45,24988,"Mujer"
"17063",42,6137,"Mujer"
"17064",42,6137,"Mujer"
"17065",46,24988,"Mujer"
"17066",39,6137,"Mujer"
"17067",34,5740,"Mujer"
"17068",42,6137,"Mujer"
"17069",39,6137,"Mujer"
"17070",25,5740,"Mujer"
"17071",33,5740,"Mujer"
"17072",42,6137,"Mujer"
"17073",15,4090,"Mujer"
"17074",19,NA,"Mujer"
